questionnaire_id,questionnaire_name,version,instrument_type,sector,subtype,section,final_item,original_item,item_id,item_text,response_type,default_scoring,allowed_scoring,validation_status,source,source_line_start,source_line_end,notes
general,Valoración general del riesgo biológico,final_2015_annex1,core_questionnaire,,,Equipos de protección y ropa de trabajo,34,40,GENERAL-F2015-034,"¿El empresario prohíbe, de manera rigurosa, que los trabajadores se lleven la ropa de trabajo y los EPI´s a su domicilio?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,validated_final,"Aguilar Elena doctoral thesis (2015), Annex 1",225,226,
general,Valoración general del riesgo biológico,final_2015_annex1,core_questionnaire,,,Vacunaciones del personal,35,42,GENERAL-F2015-035,¿Los trabajadores disponen de un carnet de vacunación que certifica que han recibido una dosis determinada de las vacunas? Las vacunas más aconsejables son la antitetánica y gripe común.,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,validated_final,"Aguilar Elena doctoral thesis (2015), Annex 1",228,230,
general,Valoración general del riesgo biológico,final_2015_annex1,core_questionnaire,,,Vacunaciones del personal,36,43,GENERAL-F2015-036,"¿Los trabajadores son informados sobre los beneficios, ventajas e inconvenientes tanto de la vacunación como de la no vacunación?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,validated_final,"Aguilar Elena doctoral thesis (2015), Annex 1",231,232,
general,Valoración general del riesgo biológico,final_2015_annex1,core_questionnaire,,,Vacunaciones del personal,37,44,GENERAL-F2015-037,Si se dispone de los carnets de vacunación ¿aparecen las fechas de próximas vacunaciones?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,validated_final,"Aguilar Elena doctoral thesis (2015), Annex 1",233,234,
general,Valoración general del riesgo biológico,final_2015_annex1,core_questionnaire,,,Formación e información,38,45,GENERAL-F2015-038,"¿El trabajador conoce el grado de peligrosidad de los contaminantes biológicos que ""están"" o ""pueden estar"" presentes en el lugar de trabajo?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,validated_final,"Aguilar Elena doctoral thesis (2015), Annex 1",236,237,
general,Valoración general del riesgo biológico,final_2015_annex1,core_questionnaire,,,Formación e información,39,46,GENERAL-F2015-039,"¿El empresario informa a todos los trabajadores expuestos de sus responsabilidades, para permitirles desarrollar sus tareas y prevenir riesgos?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,validated_final,"Aguilar Elena doctoral thesis (2015), Annex 1",238,239,
general,Valoración general del riesgo biológico,final_2015_annex1,core_questionnaire,,,Formación e información,40,47,GENERAL-F2015-040,¿Se planifican acciones formativas a todos los niveles para prevenir los riesgos a los que están expuestos los trabajadores?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,validated_final,"Aguilar Elena doctoral thesis (2015), Annex 1",240,241,
general,Valoración general del riesgo biológico,final_2015_annex1,core_questionnaire,,,Procedimientos de trabajo,41,48,GENERAL-F2015-041,¿La señal de peligro biológico está colocada en aquellos lugares o recipientes donde al entrar o el material depositado puede dar lugar a una enfermedad infecciosa?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,validated_final,"Aguilar Elena doctoral thesis (2015), Annex 1",243,244,
general,Valoración general del riesgo biológico,final_2015_annex1,core_questionnaire,,,Procedimientos de trabajo,42,49,GENERAL-F2015-042,"¿Los trabajadores se lavan las manos y la piel expuesta antes de comer, beber, fumar, usar el teléfono o ir al lavabo?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,validated_final,"Aguilar Elena doctoral thesis (2015), Annex 1",245,246,
general,Valoración general del riesgo biológico,final_2015_annex1,core_questionnaire,,,Procedimientos de trabajo,43,50,GENERAL-F2015-043,¿Está prohibido almacenar alimentos u otros productos de consumo humano en los locales de trabajo?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,validated_final,"Aguilar Elena doctoral thesis (2015), Annex 1",247,248,
general,Valoración general del riesgo biológico,final_2015_annex1,core_questionnaire,,,Procedimientos de trabajo,44,51,GENERAL-F2015-044,"¿Hay un protocolo definido de primeros auxilios y se dispone de medios para llevarlo a cabo? Es imprescindible que los trabajadores conozcan el protocolo de actuación de primeros auxilios en casos de accidentes o incidentes que puedan causar exposición a agentes biológicos (contacto con animales susceptibles de estar infectados, cortes, heridas,…)",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,validated_final,"Aguilar Elena doctoral thesis (2015), Annex 1",249,251,
general,Valoración general del riesgo biológico,final_2015_annex1,core_questionnaire,,,Procedimientos de trabajo,45,52,GENERAL-F2015-045,"¿Cuándo tienen alguna herida, los trabajadores, se la cubren con material impermeable, antes de empezar la jornada laboral?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,validated_final,"Aguilar Elena doctoral thesis (2015), Annex 1",252,253,
general,Valoración general del riesgo biológico,final_2015_annex1,core_questionnaire,,,Procedimientos de trabajo,46,53,GENERAL-F2015-046,¿Hay y se cumple un programa de gestión de todos los residuos generados en el lugar de trabajo?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,validated_final,"Aguilar Elena doctoral thesis (2015), Annex 1",254,255,
general,Valoración general del riesgo biológico,final_2015_annex1,core_questionnaire,,,Procedimientos de trabajo,47,54,GENERAL-F2015-047,¿La higiene de locales se asegura mediante un procedimiento establecido de limpieza?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,validated_final,"Aguilar Elena doctoral thesis (2015), Annex 1",256,256,
general,Valoración general del riesgo biológico,final_2015_annex1,core_questionnaire,,,Procedimientos de trabajo,48,55,GENERAL-F2015-048,¿Se usan mangueras de alta presión para limpiar las áreas que puedan estar contaminadas con materiales de riesgo y considerar los líquidos de esta limpieza como materiales de riesgo?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,validated_final,"Aguilar Elena doctoral thesis (2015), Annex 1",257,258,
workers,Valoración del riesgo biológico en trabajadores,final_2015_annex1,core_questionnaire,,,Trabajadores,1,1,WORKERS-F2015-001,"¿La empresa prohíbe comer, beber o fumar mientras se realizan los trabajos?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,validated_final,"Aguilar Elena doctoral thesis (2015), Annex 1",278,278,
workers,Valoración del riesgo biológico en trabajadores,final_2015_annex1,core_questionnaire,,,Trabajadores,2,2,WORKERS-F2015-002,"¿Usted se lava las manos antes de ir a comer y antes de beber, fumar,...?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,validated_final,"Aguilar Elena doctoral thesis (2015), Annex 1",279,279,
workers,Valoración del riesgo biológico en trabajadores,final_2015_annex1,core_questionnaire,,,Trabajadores,3,3,WORKERS-F2015-003,¿La empresa dispone de un vestuario adecuado con duchas de agua caliente y fría?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,validated_final,"Aguilar Elena doctoral thesis (2015), Annex 1",280,280,
workers,Valoración del riesgo biológico en trabajadores,final_2015_annex1,core_questionnaire,,,Trabajadores,4,4,WORKERS-F2015-004,"¿Usted dispone de 10 minutos para cambiarse de ropa y lavarse, antes y después de la jornada laboral?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,validated_final,"Aguilar Elena doctoral thesis (2015), Annex 1",281,282,
workers,Valoración del riesgo biológico en trabajadores,final_2015_annex1,core_questionnaire,,,Trabajadores,5,5,WORKERS-F2015-005,"¿Usted se ducha después de la jornada de trabajo, antes de volver a casa?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,validated_final,"Aguilar Elena doctoral thesis (2015), Annex 1",283,283,
workers,Valoración del riesgo biológico en trabajadores,final_2015_annex1,core_questionnaire,,,Trabajadores,6,6,WORKERS-F2015-006,¿Usted tiene disponible jabón antibacteriano?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,validated_final,"Aguilar Elena doctoral thesis (2015), Annex 1",284,284,
workers,Valoración del riesgo biológico en trabajadores,final_2015_annex1,core_questionnaire,,,Trabajadores,7,7,WORKERS-F2015-007,¿La empresa les mantiene informados de los riesgos a los que se exponen cuando acceden a un área para realizar algún trabajo?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,validated_final,"Aguilar Elena doctoral thesis (2015), Annex 1",285,286,
workers,Valoración del riesgo biológico en trabajadores,final_2015_annex1,core_questionnaire,,,Trabajadores,8,8,WORKERS-F2015-008,¿La empresa les prohíbe llevar a casa la ropa de trabajo para su lavado?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,validated_final,"Aguilar Elena doctoral thesis (2015), Annex 1",287,287,
workers,Valoración del riesgo biológico en trabajadores,final_2015_annex1,core_questionnaire,,,Trabajadores,9,9,WORKERS-F2015-009,¿Del lavado de la ropa se encarga la empresa?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,validated_final,"Aguilar Elena doctoral thesis (2015), Annex 1",288,288,
workers,Valoración del riesgo biológico en trabajadores,final_2015_annex1,core_questionnaire,,,Trabajadores,10,10,WORKERS-F2015-010,¿Dispone de un vestuario adecuado con taquillas dobles para evitar que la ropa de trabajo se mezcle con la ropa de calle?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,validated_final,"Aguilar Elena doctoral thesis (2015), Annex 1",289,290,
workers,Valoración del riesgo biológico en trabajadores,final_2015_annex1,core_questionnaire,,,Trabajadores,11,11,WORKERS-F2015-011,¿En la empresa se dispone de material de cura y primeros auxilios?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,validated_final,"Aguilar Elena doctoral thesis (2015), Annex 1",291,291,
workers,Valoración del riesgo biológico en trabajadores,final_2015_annex1,core_questionnaire,,,Trabajadores,12,12,WORKERS-F2015-012,¿Se cura las heridas ocasionadas en el transcurso de las tareas de manera inmediata?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,validated_final,"Aguilar Elena doctoral thesis (2015), Annex 1",292,292,
workers,Valoración del riesgo biológico en trabajadores,final_2015_annex1,core_questionnaire,,,Trabajadores,13,13,WORKERS-F2015-013,¿Realiza una valoración del riesgo y se adoptan las protecciones adecuadas antes de efectuar cualquier trabajo?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,validated_final,"Aguilar Elena doctoral thesis (2015), Annex 1",293,294,
workers,Valoración del riesgo biológico en trabajadores,final_2015_annex1,core_questionnaire,,,Trabajadores,14,14,WORKERS-F2015-014,¿Usted o la empresa desinfectan adecuadamente las herramientas de trabajo que puedan estar en contacto con material susceptible de estar contaminado?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,validated_final,"Aguilar Elena doctoral thesis (2015), Annex 1",295,296,
workers,Valoración del riesgo biológico en trabajadores,final_2015_annex1,core_questionnaire,,,Trabajadores,15,15,WORKERS-F2015-015,¿Usa guantes de protección biológica (látex o análogo) cuando se mantiene contacto con material que pueda estar contaminado?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,validated_final,"Aguilar Elena doctoral thesis (2015), Annex 1",297,298,
workers,Valoración del riesgo biológico en trabajadores,final_2015_annex1,core_questionnaire,,,Trabajadores,16,16,WORKERS-F2015-016,¿Usa pantallas de protección cuando se prevea que pueden producirse salpicaduras o protección de material contaminado?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,validated_final,"Aguilar Elena doctoral thesis (2015), Annex 1",299,300,
workers,Valoración del riesgo biológico en trabajadores,final_2015_annex1,core_questionnaire,,,Trabajadores,17,17,WORKERS-F2015-017,¿Utiliza mascarillas cuando se prevé la formación de aerosoles o cuando se puedan producir salpicaduras?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,validated_final,"Aguilar Elena doctoral thesis (2015), Annex 1",301,302,
workers,Valoración del riesgo biológico en trabajadores,final_2015_annex1,core_questionnaire,,,Trabajadores,18,18,WORKERS-F2015-018,¿Utiliza ropa de trabajo adecuada?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,validated_final,"Aguilar Elena doctoral thesis (2015), Annex 1",303,303,
workers,Valoración del riesgo biológico en trabajadores,final_2015_annex1,core_questionnaire,,,Trabajadores,19,19,WORKERS-F2015-019,¿Recibe formación en el uso adecuado de los equipos de protección?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,validated_final,"Aguilar Elena doctoral thesis (2015), Annex 1",304,304,
workers,Valoración del riesgo biológico en trabajadores,final_2015_annex1,core_questionnaire,,,Trabajadores,20,20,WORKERS-F2015-020,¿Lava y/o desinfecta los equipos de protección personal antes de guardarlos para su posterior uso?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,validated_final,"Aguilar Elena doctoral thesis (2015), Annex 1",305,306,
workers,Valoración del riesgo biológico en trabajadores,final_2015_annex1,core_questionnaire,,,Trabajadores,21,21,WORKERS-F2015-021,¿Ha recibido formación respecto al riesgo biológico que pueden suponer determinadas tareas?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,validated_final,"Aguilar Elena doctoral thesis (2015), Annex 1",307,307,
workers,Valoración del riesgo biológico en trabajadores,final_2015_annex1,core_questionnaire,,,Trabajadores,22,22,WORKERS-F2015-022,¿La empresa dispone de manuales o protocolos que definen cómo se realizan las tareas que implican riesgo con agentes biológicos?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,validated_final,"Aguilar Elena doctoral thesis (2015), Annex 1",308,309,
